age,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,gender_Female,gender_Male,gender_Other,learning_disabilities,peer_influence,tutoring_sessions,exam_anxiety_score,motivation_score
20,2.7142857142857144,2.5,1.8,0.0,0.71,9.0,1.0,4.0,0,1.0,5.0,1.0,68.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,1.0,2.5,1.8,0.0,0.66,8.0,1.0,2.0,1,1.0,5.0,1.0,57.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3098630992604386,0.6910093944051022
20,1.0,2.5,1.8,0.0,0.64,9.0,1.0,4.0,0,1.0,5.0,0.0,59.0,0.0,1.0,0.0,1.0,0.5,0.5,0.3098630992604386,0.6910093944051022
20,2.2857142857142856,2.5,1.8,0.0,0.83,6.0,1.0,4.0,1,1.0,5.0,1.0,64.0,0.0,1.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,3.2857142857142856,2.5,1.8,0.0,0.65,9.0,1.0,3.0,1,1.0,5.0,1.0,67.0,0.0,1.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,0.5714285714285714,2.5,1.8,0.0,0.66,8.0,1.0,3.0,3,1.0,5.0,0.0,60.0,1.0,0.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.72,6.0,1.0,2.0,3,1.0,5.0,1.0,67.0,0.0,1.0,0.0,0.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.71,7.0,1.0,2.0,1,1.0,5.0,1.0,65.0,1.0,0.0,0.0,0.0,0.0,0.25,0.3098630992604386,0.6910093944051022
20,4.0,2.5,1.8,0.0,0.84,7.0,1.0,3.0,1,1.0,5.0,1.0,71.0,0.0,1.0,0.0,0.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,2.5714285714285716,2.5,1.8,0.0,0.93,7.0,1.0,2.0,1,1.0,5.0,1.0,67.0,0.0,1.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.9,7.0,1.0,1.0,3,1.0,5.0,1.0,69.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.7,5.0,1.0,3.0,1,1.0,5.0,1.0,68.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,1.0,2.5,1.8,0.0,0.7,6.0,1.0,1.0,0,1.0,5.0,1.0,59.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,3.5714285714285716,2.5,1.8,0.0,0.99,7.0,1.0,3.0,1,1.0,5.0,0.0,75.0,1.0,0.0,0.0,0.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.6,6.0,1.0,4.0,0,1.0,5.0,1.0,59.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3098630992604386,0.6910093944051022
20,3.2857142857142856,2.5,1.8,0.0,0.95,6.0,1.0,3.0,0,1.0,5.0,0.0,71.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,6.285714285714286,2.5,1.8,0.0,0.68,9.0,1.0,2.0,0,1.0,5.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3098630992604386,0.6910093944051022
20,1.0,2.5,1.8,0.0,0.98,7.0,1.0,2.0,0,1.0,5.0,0.0,66.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,4.285714285714286,2.5,1.8,0.0,0.74,10.0,1.0,2.0,0,1.0,5.0,0.0,69.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.5714285714285716,2.5,1.8,0.0,0.78,7.0,1.0,4.0,1,1.0,5.0,1.0,65.0,1.0,0.0,0.0,1.0,0.5,0.5,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.88,9.0,1.0,2.0,1,1.0,5.0,1.0,68.0,0.0,1.0,0.0,0.0,0.0,0.375,0.3098630992604386,0.6910093944051022
20,2.857142857142857,2.5,1.8,0.0,0.84,7.0,1.0,2.0,0,1.0,5.0,0.0,68.0,1.0,0.0,0.0,0.0,1.0,0.625,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.73,6.0,1.0,3.0,0,1.0,5.0,1.0,67.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.82,7.0,1.0,5.0,0,1.0,5.0,1.0,68.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.89,9.0,1.0,3.0,0,1.0,5.0,1.0,68.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,1.5714285714285714,2.5,1.8,0.0,0.62,7.0,1.0,3.0,0,1.0,5.0,1.0,88.0,0.0,1.0,0.0,1.0,0.5,0.375,0.3098630992604386,0.6910093944051022
20,3.5714285714285716,2.5,1.8,0.0,0.6,8.0,1.0,2.0,1,1.0,5.0,1.0,66.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.5714285714285716,2.5,1.8,0.0,0.78,7.0,1.0,2.0,1,1.0,5.0,1.0,67.0,0.0,1.0,0.0,0.0,0.0,0.375,0.3098630992604386,0.6910093944051022
20,1.8571428571428572,2.5,1.8,0.0,0.65,7.0,1.0,4.0,0,1.0,5.0,0.0,63.0,0.0,1.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.87,7.0,1.0,4.0,0,1.0,5.0,1.0,68.0,1.0,0.0,0.0,1.0,0.5,0.375,0.3098630992604386,0.6910093944051022
20,4.0,2.5,1.8,0.0,0.69,6.0,1.0,1.0,0,1.0,5.0,0.0,65.0,0.0,1.0,0.0,1.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.77,7.0,1.0,3.0,1,1.0,5.0,1.0,67.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.68,8.0,1.0,1.0,3,1.0,5.0,1.0,67.0,0.0,1.0,0.0,0.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,2.2857142857142856,2.5,1.8,0.0,0.82,7.0,1.0,4.0,0,1.0,5.0,1.0,67.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.5714285714285716,2.5,1.8,0.0,0.65,7.0,1.0,3.0,0,1.0,5.0,0.0,64.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.61,8.0,1.0,2.0,0,1.0,5.0,0.0,61.0,0.0,1.0,0.0,1.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,4.428571428571429,2.5,1.8,0.0,0.62,7.0,1.0,1.0,1,1.0,5.0,1.0,65.0,1.0,0.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.98,7.0,1.0,4.0,0,1.0,5.0,1.0,70.0,1.0,0.0,0.0,0.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.66,8.0,1.0,2.0,1,1.0,5.0,0.0,67.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.88,7.0,1.0,2.0,0,1.0,5.0,0.0,68.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,4.0,2.5,1.8,0.0,0.63,7.0,1.0,1.0,0,1.0,5.0,1.0,65.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.2857142857142856,2.5,1.8,0.0,0.64,8.0,1.0,3.0,0,1.0,5.0,1.0,63.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.8,7.0,1.0,3.0,3,1.0,5.0,0.0,72.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.79,7.0,1.0,1.0,1,1.0,5.0,1.0,68.0,1.0,0.0,0.0,0.0,0.0,0.25,0.3098630992604386,0.6910093944051022
20,2.857142857142857,2.5,1.8,0.0,0.98,7.0,1.0,4.0,0,1.0,5.0,1.0,73.0,0.0,1.0,0.0,0.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.98,7.0,1.0,3.0,1,1.0,5.0,1.0,71.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.91,5.0,1.0,2.0,3,1.0,5.0,0.0,70.0,0.0,1.0,0.0,0.0,0.5,0.375,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.84,7.0,1.0,3.0,3,1.0,5.0,1.0,68.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.78,10.0,1.0,5.0,0,1.0,5.0,0.0,68.0,0.0,1.0,0.0,0.0,0.0,0.375,0.3098630992604386,0.6910093944051022
20,4.142857142857143,2.5,1.8,0.0,0.74,6.0,1.0,3.0,3,1.0,5.0,0.0,68.0,1.0,0.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,3.7142857142857144,2.5,1.8,0.0,0.98,6.0,1.0,1.0,3,1.0,5.0,1.0,71.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.5714285714285716,2.5,1.8,0.0,0.84,10.0,1.0,2.0,1,1.0,5.0,1.0,70.0,0.0,1.0,0.0,0.0,1.0,0.5,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.83,6.0,1.0,3.0,0,1.0,5.0,0.0,67.0,0.0,1.0,0.0,1.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,2.142857142857143,2.5,1.8,0.0,0.69,9.0,1.0,3.0,1,1.0,5.0,1.0,61.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,3.7142857142857144,2.5,1.8,0.0,0.62,7.0,1.0,3.0,1,1.0,5.0,1.0,64.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.5714285714285716,2.5,1.8,0.0,0.98,7.0,1.0,4.0,3,1.0,5.0,0.0,72.0,0.0,1.0,0.0,0.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,4.142857142857143,2.5,1.8,0.0,0.73,7.0,1.0,4.0,0,1.0,5.0,0.0,67.0,0.0,1.0,0.0,1.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.2857142857142856,2.5,1.8,0.0,0.78,8.0,1.0,3.0,1,1.0,5.0,1.0,65.0,0.0,1.0,0.0,0.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.65,5.0,1.0,6.0,1,1.0,5.0,1.0,64.0,1.0,0.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,1.4285714285714286,2.5,1.8,0.0,0.93,7.0,1.0,2.0,0,1.0,5.0,1.0,66.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,2.5714285714285716,2.5,1.8,0.0,0.61,6.0,1.0,2.0,0,1.0,5.0,0.0,62.0,1.0,0.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.7142857142857144,2.5,1.8,0.0,0.93,4.0,1.0,3.0,0,1.0,5.0,0.0,70.0,0.0,1.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.66,9.0,1.0,4.0,0,1.0,5.0,1.0,64.0,1.0,0.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.95,4.0,1.0,3.0,0,1.0,5.0,0.0,70.0,1.0,0.0,0.0,0.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.89,10.0,1.0,2.0,0,1.0,5.0,0.0,66.0,1.0,0.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.67,8.0,1.0,3.0,0,1.0,5.0,1.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3098630992604386,0.6910093944051022
20,1.8571428571428572,2.5,1.8,0.0,0.83,5.0,1.0,2.0,0,1.0,5.0,0.0,63.0,1.0,0.0,0.0,0.0,0.5,0.5,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.73,9.0,1.0,3.0,1,1.0,5.0,1.0,66.0,0.0,1.0,0.0,0.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,0.2857142857142857,2.5,1.8,0.0,0.67,6.0,1.0,2.0,1,1.0,5.0,0.0,58.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.94,6.0,1.0,3.0,0,1.0,5.0,1.0,70.0,0.0,1.0,0.0,0.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,1.4285714285714286,2.5,1.8,0.0,0.76,4.0,1.0,6.0,1,1.0,5.0,0.0,63.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.857142857142857,2.5,1.8,0.0,0.76,6.0,1.0,1.0,0,1.0,5.0,1.0,70.0,0.0,1.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,3.5714285714285716,2.5,1.8,0.0,0.67,6.0,1.0,3.0,0,1.0,5.0,1.0,65.0,0.0,1.0,0.0,0.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,3.2857142857142856,2.5,1.8,0.0,0.75,8.0,1.0,3.0,0,1.0,5.0,1.0,67.0,0.0,1.0,0.0,0.0,0.5,0.625,0.3098630992604386,0.6910093944051022
20,4.142857142857143,2.5,1.8,0.0,0.95,9.0,1.0,2.0,3,1.0,5.0,0.0,73.0,1.0,0.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.0,2.5,1.8,0.0,0.75,5.0,1.0,3.0,1,1.0,5.0,1.0,82.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,4.285714285714286,2.5,1.8,0.0,0.98,7.0,1.0,2.0,0,1.0,5.0,0.0,71.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,3.7142857142857144,2.5,1.8,0.0,0.98,4.0,1.0,4.0,3,1.0,5.0,1.0,73.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.66,7.0,1.0,4.0,0,1.0,5.0,0.0,65.0,1.0,0.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.857142857142857,2.5,1.8,0.0,0.67,10.0,1.0,3.0,0,1.0,5.0,1.0,67.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,1.8571428571428572,2.5,1.8,0.0,0.95,4.0,1.0,4.0,1,1.0,5.0,1.0,67.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.142857142857143,2.5,1.8,0.0,0.76,5.0,1.0,4.0,3,1.0,5.0,1.0,69.0,1.0,0.0,0.0,0.0,0.5,0.5,0.3098630992604386,0.6910093944051022
20,2.2857142857142856,2.5,1.8,0.0,0.6,8.0,1.0,3.0,0,1.0,5.0,1.0,61.0,0.0,1.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.71,8.0,1.0,4.0,0,1.0,5.0,0.0,64.0,1.0,0.0,0.0,0.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,2.0,2.5,1.8,0.0,0.84,6.0,1.0,2.0,1,1.0,5.0,0.0,64.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.857142857142857,2.5,1.8,0.0,0.92,9.0,1.0,2.0,1,1.0,5.0,1.0,68.0,0.0,1.0,0.0,0.0,0.0,0.25,0.3098630992604386,0.6910093944051022
20,2.5714285714285716,2.5,1.8,0.0,0.65,6.0,1.0,1.0,1,1.0,5.0,0.0,62.0,0.0,1.0,0.0,1.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.64,10.0,1.0,3.0,0,1.0,5.0,1.0,66.0,0.0,1.0,0.0,1.0,0.5,0.625,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.97,8.0,1.0,4.0,1,1.0,5.0,1.0,70.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,1.2857142857142858,2.5,1.8,0.0,0.9,9.0,1.0,3.0,0,1.0,5.0,1.0,67.0,1.0,0.0,0.0,0.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.84,8.0,1.0,2.0,1,1.0,5.0,1.0,70.0,1.0,0.0,0.0,0.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,1.2857142857142858,2.5,1.8,0.0,0.91,8.0,1.0,4.0,0,1.0,5.0,0.0,65.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,2.857142857142857,2.5,1.8,0.0,0.77,8.0,1.0,4.0,1,1.0,5.0,0.0,65.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,1.7142857142857142,2.5,1.8,0.0,0.9,9.0,1.0,3.0,3,1.0,5.0,1.0,70.0,0.0,1.0,0.0,0.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,4.571428571428571,2.5,1.8,0.0,0.75,7.0,1.0,3.0,1,1.0,5.0,1.0,72.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.5714285714285716,2.5,1.8,0.0,0.7,6.0,1.0,2.0,1,1.0,5.0,0.0,65.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.89,7.0,1.0,2.0,0,1.0,5.0,1.0,71.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,4.0,2.5,1.8,0.0,0.77,6.0,1.0,3.0,1,1.0,5.0,1.0,71.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3098630992604386,0.6910093944051022
20,2.142857142857143,2.5,1.8,0.0,0.99,6.0,1.0,5.0,3,1.0,5.0,1.0,72.0,0.0,1.0,0.0,0.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,3.2857142857142856,2.5,1.8,0.0,0.74,9.0,1.0,4.0,3,1.0,5.0,0.0,64.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.97,8.0,1.0,1.0,1,1.0,5.0,0.0,72.0,0.0,1.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.97,8.0,1.0,4.0,3,1.0,5.0,0.0,71.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,4.0,2.5,1.8,0.0,0.7,9.0,1.0,3.0,0,1.0,5.0,1.0,66.0,0.0,1.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.92,8.0,1.0,3.0,1,1.0,5.0,0.0,71.0,1.0,0.0,0.0,0.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.77,10.0,1.0,2.0,0,1.0,5.0,1.0,67.0,0.0,1.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,1.4285714285714286,2.5,1.8,0.0,0.97,4.0,1.0,2.0,3,1.0,5.0,0.0,69.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.0,2.5,1.8,0.0,0.78,6.0,1.0,5.0,1,1.0,5.0,1.0,67.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.9,6.0,1.0,4.0,3,1.0,5.0,1.0,71.0,0.0,1.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.79,5.0,1.0,2.0,0,1.0,5.0,0.0,66.0,1.0,0.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,1.8571428571428572,2.5,1.8,0.0,0.69,7.0,1.0,2.0,0,1.0,5.0,0.0,62.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,4.857142857142857,2.5,1.8,0.0,0.68,7.0,1.0,2.0,0,1.0,5.0,0.0,67.0,0.0,1.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,4.142857142857143,2.5,1.8,0.0,0.77,10.0,1.0,4.0,3,1.0,5.0,1.0,70.0,1.0,0.0,0.0,0.0,0.0,0.25,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.9,8.0,1.0,3.0,1,1.0,5.0,0.0,72.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,2.857142857142857,2.5,1.8,0.0,0.84,6.0,1.0,2.0,0,1.0,5.0,0.0,69.0,0.0,1.0,0.0,0.0,0.5,0.375,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.88,8.0,1.0,3.0,0,1.0,5.0,0.0,70.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.0,2.5,1.8,0.0,0.71,4.0,1.0,3.0,0,1.0,5.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3098630992604386,0.6910093944051022
20,2.857142857142857,2.5,1.8,0.0,0.79,7.0,1.0,3.0,0,1.0,5.0,1.0,65.0,0.0,1.0,0.0,0.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.62,7.0,1.0,2.0,0,1.0,5.0,1.0,66.0,0.0,1.0,0.0,0.0,0.0,0.25,0.3098630992604386,0.6910093944051022
20,1.8571428571428572,2.5,1.8,0.0,0.93,6.0,1.0,3.0,0,1.0,5.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.25,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,1.0,7.0,1.0,3.0,1,1.0,5.0,1.0,72.0,1.0,0.0,0.0,0.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.76,6.0,1.0,3.0,0,1.0,5.0,1.0,65.0,1.0,0.0,0.0,0.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,1.2857142857142858,2.5,1.8,0.0,0.6,6.0,1.0,2.0,0,1.0,5.0,1.0,60.0,1.0,0.0,0.0,0.0,0.5,0.375,0.3098630992604386,0.6910093944051022
20,2.142857142857143,2.5,1.8,0.0,0.67,8.0,1.0,4.0,3,1.0,5.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3098630992604386,0.6910093944051022
20,2.5714285714285716,2.5,1.8,0.0,0.86,9.0,1.0,3.0,0,1.0,5.0,1.0,66.0,1.0,0.0,0.0,0.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,4.428571428571429,2.5,1.8,0.0,0.84,8.0,1.0,4.0,3,1.0,5.0,1.0,73.0,1.0,0.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.2857142857142856,2.5,1.8,0.0,0.92,6.0,1.0,4.0,1,1.0,5.0,1.0,71.0,0.0,1.0,0.0,0.0,1.0,0.5,0.3098630992604386,0.6910093944051022
20,1.7142857142857142,2.5,1.8,0.0,0.7,6.0,1.0,2.0,0,1.0,5.0,1.0,59.0,0.0,1.0,0.0,1.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,3.2857142857142856,2.5,1.8,0.0,0.91,6.0,1.0,3.0,0,1.0,5.0,1.0,70.0,1.0,0.0,0.0,0.0,0.5,0.625,0.3098630992604386,0.6910093944051022
20,1.5714285714285714,2.5,1.8,0.0,0.88,7.0,1.0,3.0,1,1.0,5.0,1.0,63.0,1.0,0.0,0.0,1.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.7142857142857144,2.5,1.8,0.0,0.73,6.0,1.0,4.0,3,1.0,5.0,0.0,67.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.82,9.0,1.0,2.0,1,1.0,5.0,1.0,65.0,0.0,1.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.66,7.0,1.0,4.0,1,1.0,5.0,0.0,64.0,1.0,0.0,0.0,0.0,1.0,0.625,0.3098630992604386,0.6910093944051022
20,4.0,2.5,1.8,0.0,0.78,8.0,1.0,2.0,3,1.0,5.0,0.0,71.0,0.0,1.0,0.0,0.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,1.7142857142857142,2.5,1.8,0.0,0.95,5.0,1.0,2.0,1,1.0,5.0,1.0,70.0,0.0,1.0,0.0,0.0,0.0,0.25,0.3098630992604386,0.6910093944051022
20,1.7142857142857142,2.5,1.8,0.0,0.77,6.0,1.0,2.0,0,1.0,5.0,1.0,63.0,1.0,0.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,2.2857142857142856,2.5,1.8,0.0,0.94,8.0,1.0,2.0,0,1.0,5.0,0.0,68.0,1.0,0.0,0.0,0.0,0.5,0.375,0.3098630992604386,0.6910093944051022
20,3.7142857142857144,2.5,1.8,0.0,0.84,8.0,1.0,2.0,1,1.0,5.0,1.0,67.0,1.0,0.0,0.0,0.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,1.5714285714285714,2.5,1.8,0.0,0.68,5.0,1.0,4.0,3,1.0,5.0,1.0,66.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,0.42857142857142855,2.5,1.8,0.0,0.83,7.0,1.0,5.0,0,1.0,5.0,1.0,63.0,0.0,1.0,0.0,0.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.8,7.0,1.0,5.0,1,1.0,5.0,1.0,65.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3098630992604386,0.6910093944051022
20,3.2857142857142856,2.5,1.8,0.0,0.76,6.0,1.0,3.0,0,1.0,5.0,1.0,66.0,0.0,1.0,0.0,1.0,1.0,0.25,0.3098630992604386,0.6910093944051022
